round,slot,engine,backend,model,test,rep,rate,clock
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,1,259.307,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,2,259.173,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,261.857,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,261.406,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,261.224,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,0,243.002,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,1,239.511,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,237.426,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,263.401,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,263.133,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,262.968,2040.5696202531647
2,2,phobos,CUDA,minicpm5-1b-Q8_0,pp128,0,7111.111111111111,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,pp128,1,8000.0,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,pp128,2,8000.0,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,pp512,0,10240.0,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,pp512,1,10448.979591836734,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,pp512,2,10448.979591836734,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,0,306.7705212702217,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,1,307.2307230723072,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,2,307.3229291716687,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg128,0,311.43552311435525,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg128,1,309.9273607748184,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg128,2,310.67961165048547,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,0,302.1986129555851,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,1,302.4217365623154,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,2,302.4664008270566,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg32,0,313.72549019607845,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg32,1,313.72549019607845,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg32,2,310.67961165048547,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg512,0,308.80579010856457,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg512,1,309.3655589123867,2040.4347826086957
2,2,phobos,CUDA,minicpm5-1b-Q8_0,tg512,2,309.55259975816205,2040.4347826086957
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,0,7259.86,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,1,9349.62,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,2,9455.92,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp512,0,15319.2,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp512,1,16755.2,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp512,2,16524.8,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,0,279.932,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,1,279.989,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,2,280.059,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,0,281.464,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,1,282.226,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,2,282.232,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,0,277.504,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,1,277.516,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,2,277.558,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,0,278.255,2040.6081081081081
2,3,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,1,283.509,2040.6081081081081
