round,slot,engine,backend,model,test,rep,rate,clock
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,1,239.059,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,239.496,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,261.047,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,261.173,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,260.772,2014.1772151898733
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,0,4571.428571428572,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,1,4923.076923076923,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,2,4923.076923076923,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,279.62861824139816,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,280.08752735229757,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,279.93439037725534,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,0,283.1858407079646,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,1,281.3186813186813,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,2,283.8137472283814,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,275.26881720430106,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,275.1209027404621,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,275.4909873553941,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,0,275.8620689655172,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,1,283.1858407079646,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,285.7142857142857,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,281.0098792535675,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,282.7167310877968,2011.2962962962963
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,282.09366391184574,2011.2962962962963
