round,slot,engine,backend,model,test,rep,rate,clock
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg128,2,257.54527162977865,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,0,235.9447004608295,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,1,236.57156058680837,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,2,236.46230227456414,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg32,0,238.8059701492537,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg32,1,253.96825396825398,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg32,2,258.06451612903226,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg512,0,253.08947108255066,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg512,1,253.5908865775136,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg512,2,253.71655104063433,2022.4719101123596
