round,slot,engine,backend,model,test,rep,rate,clock
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,0,246.6281310211946,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,1,246.2130319788411,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,2,245.21072796934865,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg128,0,255.4890219560878,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg128,1,257.54527162977865,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg128,2,255.4890219560878,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,0,235.99907812860104,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,1,235.61895996318452,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,2,232.54229590098785,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg32,0,258.06451612903226,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg32,1,260.1626016260163,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg32,2,258.06451612903226,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg512,0,252.46548323471401,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg512,1,253.08947108255066,2022.6666666666667
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg512,2,250.36674816625919,2022.6666666666667
